,file,edges,url,density
56430,NL-HaNA_2.05.159_27_1223.jpg,811.0,https://migrantcards.huygens.knaw.nl/cards/27/,small
89238,NL-HaNA_2.05.159_42_1953.jpg,500.0,https://migrantcards.huygens.knaw.nl/cards/42/,small
10788,NL-HaNA_2.05.159_5_2179.jpg,620.0,https://migrantcards.huygens.knaw.nl/cards/05/,small
7559,NL-HaNA_2.05.159_4_1145.jpg,805.0,https://migrantcards.huygens.knaw.nl/cards/04/,small
63453,NL-HaNA_2.05.159_31_1621.jpg,683.0,https://migrantcards.huygens.knaw.nl/cards/31/,small
10847,NL-HaNA_2.05.159_5_0457.jpg,780.0,https://migrantcards.huygens.knaw.nl/cards/05/,small
19488,NL-HaNA_2.05.159_9_1193.jpg,782.0,https://migrantcards.huygens.knaw.nl/cards/09/,small
84527,NL-HaNA_2.05.159_40_0737.jpg,589.0,https://migrantcards.huygens.knaw.nl/cards/40/,small
72703,NL-HaNA_2.05.159_35_1877.jpg,515.0,https://migrantcards.huygens.knaw.nl/cards/35/,small
26397,NL-HaNA_2.05.159_12_0143.jpg,934.0,https://migrantcards.huygens.knaw.nl/cards/12/,small
59481,NL-HaNA_2.05.159_29_0691.jpg,714.0,https://migrantcards.huygens.knaw.nl/cards/29/,small
106777,NL-HaNA_2.05.159_49_0147.jpg,776.0,https://migrantcards.huygens.knaw.nl/cards/49/,small
38485,NL-HaNA_2.05.159_18_0761.jpg,424.0,https://migrantcards.huygens.knaw.nl/cards/18/,small
80092,NL-HaNA_2.05.159_38_1769.jpg,852.0,https://migrantcards.huygens.knaw.nl/cards/38/,small
40824,NL-HaNA_2.05.159_19_0947.jpg,779.0,https://migrantcards.huygens.knaw.nl/cards/19/,small
85298,NL-HaNA_2.05.159_40_1315.jpg,804.0,https://migrantcards.huygens.knaw.nl/cards/40/,small
18225,NL-HaNA_2.05.159_9_1873.jpg,839.0,https://migrantcards.huygens.knaw.nl/cards/09/,small
97917,NL-HaNA_2.05.159_45_1861.jpg,680.0,https://migrantcards.huygens.knaw.nl/cards/45/,small
7144,NL-HaNA_2.05.159_3_0009.jpg,983.0,https://migrantcards.huygens.knaw.nl/cards/03/,small
101412,NL-HaNA_2.05.159_47_1965.jpg,884.0,https://migrantcards.huygens.knaw.nl/cards/47/,small
86978,NL-HaNA_2.05.159_41_1825.jpg,728.0,https://migrantcards.huygens.knaw.nl/cards/41/,small
24647,NL-HaNA_2.05.159_12_1861.jpg,359.0,https://migrantcards.huygens.knaw.nl/cards/12/,small
85549,NL-HaNA_2.05.159_40_2011.jpg,663.0,https://migrantcards.huygens.knaw.nl/cards/40/,small
66848,NL-HaNA_2.05.159_32_2105.jpg,837.0,https://migrantcards.huygens.knaw.nl/cards/32/,small
58015,NL-HaNA_2.05.159_28_0017.jpg,668.0,https://migrantcards.huygens.knaw.nl/cards/28/,small
