,file,edges,url,density
2863,NL-HaNA_2.05.159_2_2009.jpg,1992.0,https://migrantcards.huygens.knaw.nl/cards/02/,large
81825,NL-HaNA_2.05.159_38_0613.jpg,3236.0,https://migrantcards.huygens.knaw.nl/cards/38/,large
86752,NL-HaNA_2.05.159_41_0535.jpg,1505.0,https://migrantcards.huygens.knaw.nl/cards/41/,large
100571,NL-HaNA_2.05.159_46_0267.jpg,2061.0,https://migrantcards.huygens.knaw.nl/cards/46/,large
68441,NL-HaNA_2.05.159_33_0109.jpg,1774.0,https://migrantcards.huygens.knaw.nl/cards/33/,large
96012,NL-HaNA_2.05.159_44_1981.jpg,1594.0,https://migrantcards.huygens.knaw.nl/cards/44/,large
11510,NL-HaNA_2.05.159_5_1355.jpg,1594.0,https://migrantcards.huygens.knaw.nl/cards/05/,large
24974,NL-HaNA_2.05.159_12_1703.jpg,1570.0,https://migrantcards.huygens.knaw.nl/cards/12/,large
78835,NL-HaNA_2.05.159_37_1991.jpg,3556.0,https://migrantcards.huygens.knaw.nl/cards/37/,large
54893,NL-HaNA_2.05.159_25_1631.jpg,1714.0,https://migrantcards.huygens.knaw.nl/cards/25/,large
95452,NL-HaNA_2.05.159_44_1585.jpg,1858.0,https://migrantcards.huygens.knaw.nl/cards/44/,large
51044,NL-HaNA_2.05.159_24_2081.jpg,1965.0,https://migrantcards.huygens.knaw.nl/cards/24/,large
58606,NL-HaNA_2.05.159_29_1329.jpg,2139.0,https://migrantcards.huygens.knaw.nl/cards/29/,large
62233,NL-HaNA_2.05.159_30_2099.jpg,2583.0,https://migrantcards.huygens.knaw.nl/cards/30/,large
81623,NL-HaNA_2.05.159_38_0515.jpg,2001.0,https://migrantcards.huygens.knaw.nl/cards/38/,large
57942,NL-HaNA_2.05.159_27_1253.jpg,1629.0,https://migrantcards.huygens.knaw.nl/cards/27/,large
31347,NL-HaNA_2.05.159_15_1511.jpg,1547.0,https://migrantcards.huygens.knaw.nl/cards/15/,large
98968,NL-HaNA_2.05.159_46_2343.jpg,1938.0,https://migrantcards.huygens.knaw.nl/cards/46/,large
14420,NL-HaNA_2.05.159_7_0969.jpg,1855.0,https://migrantcards.huygens.knaw.nl/cards/07/,large
36252,NL-HaNA_2.05.159_17_1851.jpg,1605.0,https://migrantcards.huygens.knaw.nl/cards/17/,large
48464,NL-HaNA_2.05.159_22_0955.jpg,1753.0,https://migrantcards.huygens.knaw.nl/cards/22/,large
71140,NL-HaNA_2.05.159_34_0633.jpg,1893.0,https://migrantcards.huygens.knaw.nl/cards/34/,large
77193,NL-HaNA_2.05.159_37_1795.jpg,3341.0,https://migrantcards.huygens.knaw.nl/cards/37/,large
36329,NL-HaNA_2.05.159_17_0965.jpg,1541.0,https://migrantcards.huygens.knaw.nl/cards/17/,large
97315,NL-HaNA_2.05.159_45_1999.jpg,1611.0,https://migrantcards.huygens.knaw.nl/cards/45/,large
27306,NL-HaNA_2.05.159_13_0493.jpg,2077.0,https://migrantcards.huygens.knaw.nl/cards/13/,large
4783,NL-HaNA_2.05.159_3_0479.jpg,1601.0,https://migrantcards.huygens.knaw.nl/cards/03/,large
13508,NL-HaNA_2.05.159_6_1221.jpg,1642.0,https://migrantcards.huygens.knaw.nl/cards/06/,large
